artist,track,playcount,listeners
Bob Seger,We've Got Tonight,427212,127719
Bob Seger,Old Time Rock and Roll,366362,116842
Bob Seger,Roll Me Away,309186,96125
Bob Seger,Like A Rock,295440,95121
Bob Seger,You'll Accomp'ny Me,272266,80266
Bob Seger,The Fire Inside,143881,47446
Bob Seger,Rock and Roll Never Forgets,178348,41942
Bob Seger,C'est La Vie,106647,41700
Bob Seger,In Your Time,103162,40856
Bob Seger,Turn the Page - live,221003,40513
Bob Seger,Turn The Page - Live In Detroit/1975,143371,36989
Bob Seger,Beautiful Loser,188090,33214
Bob Seger,Fire Lake,141028,31630
Bob Seger,Her Strut,132051,30610
Bob Seger,Shame On The Moon,124427,29817
Bob Seger,Till It Shines,123396,28912
Bob Seger,Shakedown,121034,27967
Bob Seger,The Fire Down Below,97600,26558
Bob Seger,Katmandu,101998,24250
Bob Seger,The Little Drummer Boy,49450,21721
Bob Seger,Sunspot Baby,57314,16540
Bob Seger,Feel Like a Number,55152,14589
Bob Seger,2 + 2 = ?,54079,11372
Bob Seger,Travelin' Man,64959,11161
Bob Seger,Ship of Fools,33433,10789
Bob Seger,No Man's Land,37795,10784
Bob Seger,Come to Poppa,30222,10315
Bob Seger,The Famous Final Scene,59189,9539
Bob Seger,Ain't Got No Money,23552,8266
Bob Seger,Wait for Me,33381,8143
Bob Seger,Sunburst,21513,7670
Bob Seger,Nutbush City Limits,26297,7296
Bob Seger,Mary Lou,18866,7205
Bob Seger,Betty Lou's Gettin' Out Tonight,22039,7052
Bob Seger,Brave Strangers,21955,6302
Bob Seger,Busload of Faith,13303,6095
Bob Seger,Understanding,18956,5772
Bob Seger,Main Street,23225,5770
Bob Seger,Even Now,19322,5597
Bob Seger,Sock It To Me Santa,10551,5404
Bob Seger,The Horizontal Bop,13608,5335
Bob Seger,Tales of Lucy Blue,12302,5204
Bob Seger & The Silver Bullet Band,Roll Me Away,376133,110323
Bob Seger & The Silver Bullet Band,Against the Wind,380777,77338
Bob Seger & The Silver Bullet Band,Night Moves,380613,64392
Bob Seger & The Silver Bullet Band,Old Time Rock & Roll,286874,56427
Bob Seger & The Silver Bullet Band,Hollywood Nights,185839,37327
Bob Seger & The Silver Bullet Band,Still the Same,162936,29656
Bob Seger & The Silver Bullet Band,We've Got Tonight,134993,28752
Bob Seger & The Silver Bullet Band,Turn the Page,159222,27749
Bob Seger & The Silver Bullet Band,Mainstreet,130311,27628
Bob Seger & The Silver Bullet Band,You'll Accomp'ny Me,106312,23091
Bob Seger & The Silver Bullet Band,Like a Rock,87454,18449
Bob Seger & The Silver Bullet Band,Her Strut,68157,15096
Bob Seger & The Silver Bullet Band,Rock and Roll Never Forgets,60218,14464
Bob Seger & The Silver Bullet Band,Old Time Rock and Roll,77840,12963
Bob Seger & The Silver Bullet Band,The Fire Down Below,50403,12346
Bob Seger & The Silver Bullet Band,The Little Drummer Boy,44721,11397
Bob Seger & The Silver Bullet Band,The Fire Inside,49790,11122
Bob Seger & The Silver Bullet Band,Fire Lake,54075,10886
Bob Seger & The Silver Bullet Band,Feel Like a Number,35912,9316
Bob Seger & The Silver Bullet Band,Turn the Page (Live),41461,8122
Bob Seger & The Silver Bullet Band,Shame On the Moon,41194,8117
Bob Seger & The Silver Bullet Band,C'est La Vie,32020,7918
Bob Seger & The Silver Bullet Band,In Your Time,27243,7334
Bob Seger & The Silver Bullet Band,Sunspot Baby,27095,7221
Bob Seger & The Silver Bullet Band,Beautiful Loser,30716,6979
Bob Seger & The Silver Bullet Band,Katmandu,27235,6832
Bob Seger & The Silver Bullet Band,Main Street,26696,6064
Bob Seger & The Silver Bullet Band,Come to Poppa,20470,5933
Bob Seger & The Silver Bullet Band,Till It Shines,24524,5656
Bob Seger & The Silver Bullet Band,Ramblin' Gamblin' Man,20788,5470
Bob Seger & The Silver Bullet Band,Sunburst,17249,5163
Bob Seger & The Silver Bullet Band,Ship of Fools,17760,5010
Bob Seger & The Silver Bullet Band,Betty Lou's Gettin' Out Tonight,19182,4894
Bob Seger & The Silver Bullet Band,Mary Lou,14780,4606
Bob Seger & The Silver Bullet Band,The Famous Final Scene,20081,4437
Bob Seger & The Silver Bullet Band,We've Got Tonite,22749,4432
Bob Seger & The Silver Bullet Band,Travelin' Man,16597,4343
Bob Seger & The Silver Bullet Band,Shakedown,15919,3870
Bob Seger & The Silver Bullet Band,Ain't Got No Money,12850,3833
Bob Seger & The Silver Bullet Band,Nutbush City Limits,12533,3745
Bob Seger & The Silver Bullet Band,Brave Strangers,13243,3715
Bob Seger & The Silver Bullet Band,The Horizontal Bop,12572,3711
Bob Seger & The Silver Bullet Band,No Man's Land,14502,3594
Bob Seger & The Silver Bullet Band,Let It Rock,11453,3267
Bob Seger & The Silver Bullet Band,Shinin' Brightly,10757,3077
Bob Seger & The Silver Bullet Band,Jody Girl,9746,3020
Bob Seger & The Silver Bullet Band,Good For Me,10158,2972
Bob Seger & The Silver Bullet Band,Get Out of Denver,10609,2957
Bob Seger & The Silver Bullet Band,Turn The Page (Live In Detroit/1975),11711,2928
Bob Seger & The Silver Bullet Band,Long Twin Silver Line,9353,2905
Bob Welch,Sentimental Lady,474999,97374
Bob Welch,Ebony Eyes,154375,39241
Bob Welch,Easy To Fall,27885,9244
Bob Welch,"Hot Love, Cold World",22880,8823
Bob Welch,Precious Love,23726,8683
Bob Welch,Lose My Heart,17595,6918
Bob Welch,Mystery Train,12160,5233
Bob Welch,Hypnotized,11903,4963
Bob Welch,Carolene,11720,4841
Bob Welch,Outskirts,11145,4594
Bob Welch,Lose Your Heart,10802,4384
Bob Welch,Dancin' Eyes,7395,2959
Bob Welch,Danchiva,6881,2906
Bob Welch,Lose Your...,7535,2785
Bob Welch,Don't Let Me Fall,8177,2499
Bob Welch,Church,7102,2247
Bob Welch,Future Games,5157,1810
Bob Welch,"Hypnotized - Live At The Roxy, Hollywood, 1981",4176,1675
Bob Welch,The Ghost Of Flight 401,5083,1622
Bob Welch,Rebel Rouser,3612,1149
Bob Welch,Hypnotized - Live,2676,1138
Bob Welch,Come Softly To Me,2931,1029
Bob Welch,3 Hearts,3193,1000
Bob Welch,Don't Wait Too Long,2904,970
Bob Welch,I Saw Her Standing There,2963,953
Bob Welch,Oh Jenny,2409,728
Bob Welch,Angel,1536,706
Bob Welch,China,2294,703
Bob Welch,Here Comes The Night,2285,686
Bob Welch,"Bend Me, Shape Me",1825,659
Bob Welch,Little Star,2336,654
Bob Welch,Devil Wind,2476,642
Bob Welch,Watch The Animals,2221,530
Bob Welch,Man Overboard,1881,518
Bob Welch,Emerald Eyes,996,503
Bob Welch,Two to Do,1481,468
Bob Welch,Bermuda Triangle,810,456
Bob Welch,Miles Away,712,443
Bob Welch,Love Came 2X,2090,426
Bob Welch,Remember,1192,426
Bob Welch,B666,1716,405
Bob Welch,It's What Ya Don't Say,1228,373
Bob Welch,Silver Heels,631,357
Bob Welch,The Girl Can't Stop,1783,353
Bob Welch,Hot Love Cold World,1157,353
Bob Welch,Straight Up,1920,351
Bob Welch,Spanish Dancers,1596,349
Bob Welch,Imaginary Fool,1073,343
Bob Welch,Old Man Of 17,1833,328
Bob Welch,Nightmare,1469,326
Bobbi Martin,For The Love Of Him,10189,3691
Bobbi Martin,Don't Forget I Still Love You,1053,129
Bobbi Martin,I Can't Stop Thinking Of You,915,124
Bobbi Martin,For the Love of Him (Rerecorded),219,107
Bobbi Martin,For the Love of Him - Rerecorded Version,120,67
Bobbi Martin,Something On My Mind,56,38
Bobbi Martin,Give A Woman Love,103,34
Bobbi Martin,I Love You So,122,28
Bobbi Martin,For The Love Of Him - Re-Recording,39,27
Bobbi Martin,I Don't Want to Live (Without Your Love),138,25
Bobbi Martin,Wooden Heart,126,25
Bobbi Martin,Harper Valley PTA,46,24
Bobbi Martin,I Think Of You,241,23
Bobbi Martin,Tomorrow,32,21
Bobbi Martin,For the Love of Him - Rerecorded,41,17
Bobbi Martin,I'll Wait Forever,52,15
Bobbi Martin,You Don't Have A Wooden Heart,18,15
Bobbi Martin,Just As Much As Ever,244,14
Bobbi Martin,A You're Adorable,329,13
Bobbi Martin,I Walk The Line,24,13
Bobbi Martin,She'll Have To Go,20,13
Bobbi Martin,"It's Not Unusual/For The Love Of Him - Medley/Live On The Ed Sullivan Show, December 6, 1970",14,13
Bobbi Martin,Tennessee Waltz,295,12
Bobbi Martin,Don't Take It Out on Me,39,12
Bobbi Martin,Why Should I Cry,35,12
Bobbi Martin,No Love at All,24,12
Bobbi Martin,Oh Lonesome Me,20,12
Bobbi Martin,I'll Never Stop Loving You,580,11
Bobbi Martin,Forgive Me,59,11
Bobbi Martin,I Fall To Pieces,74,10
Bobbi Martin,IT'S NOT UNUSUAL,18,10
Bobbi Martin,Just One Time,16,10
Bobbi Martin,Your Cheatin' Heart,14,10
Bobbi Martin,A Girl's Prayer,296,9
Bobbi Martin,John F. Kennedy Was His Name,43,9
Bobbi Martin,For the Love of Him (Rerecorded Version),19,9
Bobbi Martin,Harper Valley P.T.A.,12,8
Bobbi Martin,It's A Sin To Tell A Lie,12,8
Bobbi Martin,Let It Be Me (Je t'appartiens),8,8
Bobbi Martin,"Medley: Hail, Hail The Celts Are Here / The Wearing Of The Green / When The Celts",11,7
Bobbi Martin,He Called Me Baby,9,7
Bobbi Martin,Anytime,8,7
Bobbi Martin,Crazy Arms,8,7
Bobbi Martin,Sentimental Journey,7,7
Bobbi Martin,Trying To Get You Offa My Mind,7,7
Bobbi Martin,Beautiful Beginnings,7,7
Bobbi Martin,Written on the Wind,7,7
Bobbi Martin,Empty Arms,14,6
Bobbi Martin,I'm So Lonesome I Could Cry,13,6
Bobbi Martin,I Love Him,11,6
Bobbie Gentry,Ode to Billie Joe,401912,111255
Bobbie Gentry,Fancy,161045,41323
Bobbie Gentry,"Seasons Come, Seasons Go",128631,36686
Bobbie Gentry,Ode To Billy Joe,97172,31658
Bobbie Gentry,Courtyard,127458,31547
Bobbie Gentry,I'll Never Fall In Love Again,109858,29358
Bobbie Gentry,Son of a Preacher Man,80809,25432
Bobbie Gentry,He Made A Woman Out Of Me,69222,22063
Bobbie Gentry,Mississippi Delta,61440,18612
Bobbie Gentry,Reunion,59690,17762
Bobbie Gentry,Okolona River Bottom Band,51269,17173
Bobbie Gentry,Gentle On My Mind,59219,14611
Bobbie Gentry,Mornin' Glory,28633,10283
Bobbie Gentry,I Saw An Angel Die,27583,9523
Bobbie Gentry,Chickasaw County Child,22896,8669
Bobbie Gentry,Sunday Best,23613,8416
Bobbie Gentry,"Papa, Won't You Let Me Go To Town With You",23584,8234
Bobbie Gentry,Big Boss Man,19553,7341
Bobbie Gentry,Niki Hoeky,19292,7171
Bobbie Gentry,Touch 'Em With Love,20066,6936
Bobbie Gentry,Little green apples,22650,6513
Bobbie Gentry,"Hurry, Tuesday Child",17247,6258
Bobbie Gentry,Son of a preacher-man,23176,6170
Bobbie Gentry,Bugs,16354,6065
Bobbie Gentry,All I Have to Do Is Dream,15035,5805
Bobbie Gentry,Tobacco Road,13007,5435
Bobbie Gentry,Penduli Pendulum,12439,5275
Bobbie Gentry,Something in the Way He Moves,14220,5253
Bobbie Gentry,Jessye' Lisabeth,12563,5139
Bobbie Gentry,Lazy Willie,12380,5026
Bobbie Gentry,Parchman Farm,12062,5022
Bobbie Gentry,Sermon,13204,4982
Bobbie Gentry,Louisiana Man,12845,4944
Bobbie Gentry,Refractions,12734,4676
Bobbie Gentry,You've Made Me So Very Happy,12209,4272
Bobbie Gentry,Raindrops Keep Fallin' On My Head,10636,4084
Bobbie Gentry,Greyhound Goin' Somewhere,12284,3875
Bobbie Gentry,Rainmaker,9629,3347
Bobbie Gentry,I Wouldn't Be Surprised,9696,3318
Bobbie Gentry,Thunder in the afternoon,9933,3315
Bobbie Gentry,Marigolds And Tangerines,9493,3263
Bobbie Gentry,Eleanor Rigby,8253,3220
Bobbie Gentry,The Fool On the Hill,7301,3173
Bobbie Gentry,Natural To Be Gone,10522,3137
Bobbie Gentry,"Find 'Em, Fool 'Em And Forget 'Em",8829,3123
Bobbie Gentry,Delta Man,7865,3095
Bobbie Gentry,Let It Be Me,7968,2987
Bobbie Gentry,Apartment 21,9888,2864
Bobbie Gentry,Hushabye Mountain,8906,2712
Bobbie Gentry,Wedding Bell Blues,8126,2642
Bobby Bare,Detroit City,135989,43233
Bobby Bare,500 Miles Away from Home,157939,39915
Bobby Bare,The Streets of Baltimore,59987,20378
Bobby Bare,Marie Laveau,69766,18800
Bobby Bare,Find Out What's Happening,72919,16680
Bobby Bare,The Winner,49731,15043
Bobby Bare,"Dropkick Me, Jesus",43357,13862
Bobby Bare,Vampira,23973,11055
Bobby Bare,Tequila Sheila,29055,10070
Bobby Bare,Four Strong Winds,30577,9926
Bobby Bare,Miller's Cave,23319,8903
Bobby Bare,Abilene,21065,6503
Bobby Bare,Marie Lavaux,12639,5892
Bobby Bare,Are You Sincere,14589,5885
Bobby Bare,Daddy What If,13963,5598
Bobby Bare,All American Boy,13178,4923
Bobby Bare,Ride Me Down Easy,14392,4539
Bobby Bare,Shame On Me,12001,4414
Bobby Bare,Sylvia's Mother,10868,3927
Bobby Bare,The Jogger,8911,3872
Bobby Bare,Me and Bobby Mcgee,8318,3810
Bobby Bare,Numbers,12320,3686
Bobby Bare,That's How I Got to Memphis,15153,3427
Bobby Bare,Come Sundown,7358,3030
Bobby Bare,"Green, Green Grass Of Home",9573,3027
Bobby Bare,(Margie's At) The Lincoln Park Inn,9861,2980
Bobby Bare,Help Me Make It Through the Night,8604,2918
Bobby Bare,Margie's at the Lincoln Park Inn,7742,2590
Bobby Bare,It's Alright,7296,2443
Bobby Bare,Charleston Railroad Tavern,7242,2318
Bobby Bare,How I Got to Memphis,7568,2250
Bobby Bare,Vampira - Radio Version,5808,2238
Bobby Bare,The Mermaid,4862,1938
Bobby Bare,Please Don't Tell Me How the Story Ends,5093,1779
Bobby Bare,Paul,4063,1752
Bobby Bare,For the Good Times,6572,1743
Bobby Bare,LEAVING ON A JETPLANE,5258,1699
Bobby Bare,Everybody's Talkin',4689,1672
Bobby Bare,"Lullabys, Legends And Lies",4153,1656
Bobby Bare,Leaving On a Jet Plane,3926,1566
Bobby Bare,Music City USA,5414,1549
Bobby Bare,She's My Ever Lovin' Machine,3268,1527
Bobby Bare,Back Home in Huntsville Again,5324,1392
Bobby Bare,The Wonderful Soup Stone,3225,1345
Bobby Bare,The Living Legend,2578,1341
Bobby Bare,The Gambler,8027,1199
Bobby Bare,Lorina,4333,1168
Bobby Bare,Rest Awhile,2521,1136
Bobby Bare,Sure Hit Songwriters Pen,2194,1100
Bobby Bare,Rosalie's Good Eats Cafe,2826,1065
Bobby Bland,Ain't No Love In The Heart Of The City - Single Version,1123065,241404
Bobby Bland,I'll Take Care Of You,131800,48906
Bobby Bland,I Pity The Fool,63534,26201
Bobby Bland,Ain't No Sunshine When She's Gone,62536,21911
Bobby Bland,Ain't No Love In The Heart Of The City,90086,21588
Bobby Bland,I Wouldn't Treat A Dog (The Way You Treated Me) - Single Version,54955,19373
Bobby Bland,Turn on Your Love Light,47310,17575
Bobby Bland,St. James Infirmary,38793,14878
Bobby Bland,(If Loving You Is Wrong) I Don't Want To Be Right,47647,14002
Bobby Bland,Farther Up The Road,30850,12464
Bobby Bland,Two Steps From The Blues,25626,10678
Bobby Bland,Lovin' on Borrowed Time,29231,9853
Bobby Bland,I Ain't Gonna Be the First to Cry,20542,6944
Bobby Bland,Members Only,22461,6491
Bobby Bland,Don't Cry No More,16923,6485
Bobby Bland,Yolanda,19277,6399
Bobby Bland,I'll Take Care Of You - Single Version,18225,6238
Bobby Bland,"Cry, Cry, Cry",15858,6186
Bobby Bland,Stormy Monday Blues,16949,6031
Bobby Bland,Driftin' Blues,11951,5955
Bobby Bland,Lead Me On,16264,5881
Bobby Bland,That's The Way Love Is,12035,5259
Bobby Bland,When You Come to the End of Your Road,14884,5200
Bobby Bland,Little Boy Blue,12210,4671
Bobby Bland,Dreamer,15240,4615
Bobby Bland,I've Been Wrong So Long,11274,4504
Bobby Bland,I'm Not Ashamed,11678,4420
Bobby Bland,36-22-36,9785,3850
Bobby Bland,A Cold Day in Hell,9896,3601
Bobby Bland,Stormy Monday,7415,3575
Bobby Bland,I Wouldn't Treat A DOg (The Way You Treated Me),12059,3410
Bobby Bland,Stormy Monday Blues - Single Version,6595,3139
Bobby Bland,Twenty-Four Hour Blues - Single Version,9329,3027
Bobby Bland,I've Just Got to Forget You,6867,2902
Bobby Bland,Call On Me,6413,2900
Bobby Bland,Ain't No Love In the Heart of the City (Single Version),9909,2851
Bobby Bland,Driftin' Blues - Single Version,5655,2822
Bobby Bland,Get Your Money Where You Spend Your Time,5990,2792
Bobby Bland,Who's Foolin' Who,7612,2765
Bobby Bland,This Time I'm Gone For Good - Single Version,7582,2603
Bobby Bland,If You Got a Heart,5955,2487
Bobby Bland,Don't Want No Woman,5112,2425
Bobby Bland,Ain't Nothing You Can Do,6540,2360
Bobby Bland,Stormy Monday Blues - Single Version / Stereo,5198,2210
Bobby Bland,Driftin' Blues - Single Version / Stereo,4064,2192
Bobby Bland,I'm a Blues Man,3248,2113
Bobby Bland,Goin' Down Slow,6305,2017
Bobby Bland,How Does A Cheatin' Woman Feel,4406,1974
Bobby Bland,Close To You,4994,1925
Bobby Bland,help me through the day,4926,1836
Bobby Brown,Every Little Step,1199265,222180
Bobby Brown,My Prerogative,914595,215699
Bobby Brown,Don't Be Cruel,336109,91942
Bobby Brown,Roni,315364,72572
Bobby Brown,On Our Own,344454,70408
Bobby Brown,Rock Wit'cha,254577,61559
Bobby Brown,Two Can Play That Game,223620,56235
Bobby Brown,Humpin' Around,141213,43279
Bobby Brown,Two Can Play That Game - Radio Edit,187202,39793
Bobby Brown,"On Our Own - From ""Ghostbusters II"" Soundtrack",75244,17643
Bobby Brown,Good Enough,49872,17077
Bobby Brown,I'll Be Good To You,43825,13264
Bobby Brown,Get Away,44837,12940
Bobby Brown,My Perogative,34722,10178
Bobby Brown,Two Can Play That Game - K Klassik Radio Mix,28008,9567
Bobby Brown,Every Little Step - With Rap,38553,9093
Bobby Brown,All Day All Night,24988,8939
Bobby Brown,Take It Slow,25276,8698
Bobby Brown,I Really Love You Girl,20318,7588
Bobby Brown,That's The Way Love Is,24975,7452
Bobby Brown,Cruel Prelude,21405,7265
Bobby Brown,Girlfriend,23503,6795
Bobby Brown,Two Can Play That Game - K Klassic Radio Mix,13420,4935
Bobby Brown,Don't Be Cruel - Radio Edit,16031,4835
Bobby Brown,Girl Next Door,13200,4695
Bobby Brown,Something In Common,13904,4658
Bobby Brown,Every Little Step I Take,23433,4627
Bobby Brown,Two Can Play That Game (K Klassik Radio Mix),14737,3536
Bobby Brown,On Our Own - With Rap,12252,3252
Bobby Brown,Humpin' Around - Radio Edit,6439,3171
Bobby Brown,My Prerogative - Single Version,7308,3163
Bobby Brown,Intro Nobody Does It Better,6095,3091
Bobby Brown,One More Night,10064,3043
Bobby Brown,My Prerogative (Joe T Vannelli Light mix),4633,2920
Bobby Brown,Humpin' Around [1992],6091,2673
Bobby Brown,On Our Own - Ghostbusters II/Soundtrack Version,7545,2669
Bobby Brown,Pretty Little Girl,8177,2649
Bobby Brown,Til The End Of Time,8964,2595
Bobby Brown,Lovin' You Down,6949,2512
Bobby Brown,College Girl,7389,2356
Bobby Brown,We're Back,8190,2339
Bobby Brown,Every Little Step - Remix,6334,2312
Bobby Brown,Storm Away,5696,2025
Bobby Brown,Beautiful,7629,1972
Bobby Brown,Dont Be Cruel,7154,1918
Bobby Brown,"Baby, I Wanna Tell You Something",4872,1780
Bobby Brown,Feelin' Inside,9958,1762
Bobby Brown,"We're Back - From ""Ghostbusters II"" Soundtrack",8997,1758
Bobby Brown,My Prerogative (WunderBros Dubstep Mix),2965,1748
Bobby Brown,Roni - Single Version,5133,1638
Bobby Darin,Beyond the Sea,4092898,776317
Bobby Darin,Mack the Knife,1442659,361748
Bobby Darin,Dream Lover,1125016,271695
Bobby Darin,Splish Splash,615793,187876
Bobby Darin,More - Remastered 2004,342582,103088
Bobby Darin,Call Me Irresponsible,341772,95376
Bobby Darin,Call Me Irresponsible - 2001 Remaster,293418,89808
Bobby Darin,Dream Lover - 2006 Remaster,235991,75965
Bobby Darin,Don't Rain On My Parade,204101,74657
Bobby Darin,If I Were a Carpenter,141508,47080
Bobby Darin,Clementine,118539,43964
Bobby Darin,Queen of the Hop,107847,42695
Bobby Darin,More,100177,36911
Bobby Darin,Things,107508,33140
Bobby Darin,I'm Beginning To See The Light - 2001 Digital Remaster,87367,32219
Bobby Darin,What a Difference a Day Makes,77186,32181
Bobby Darin,It Had to Be You,70762,30174
Bobby Darin,Artificial Flowers,79783,26685
Bobby Darin,Sunday In New York,58598,25664
Bobby Darin,A Nightingale Sang In Berkeley Square - 2001 Digital Remaster,61028,22209
Bobby Darin,I'm Beginning to See the Light,74722,21290
